sentence_id,kankanaey_sentence,english_sentence,kankanaey_token,assigned_pos_tag
556,Dinmateng da nan tumolong en datako.,The rescue team arrived.,da,
556,Dinmateng da nan tumolong en datako.,The rescue team arrived.,nan,
556,Dinmateng da nan tumolong en datako.,The rescue team arrived.,tumolong,
556,Dinmateng da nan tumolong en datako.,The rescue team arrived.,en,
556,Dinmateng da nan tumolong en datako.,The rescue team arrived.,datako,
556,Dinmateng da nan tumolong en datako.,The rescue team arrived.,.,
557,Ad-ka pampaway sin beey.,Stay safe indoors.,Ad-ka,
557,Ad-ka pampaway sin beey.,Stay safe indoors.,pampaway,
557,Ad-ka pampaway sin beey.,Stay safe indoors.,sin,
557,Ad-ka pampaway sin beey.,Stay safe indoors.,beey,
557,Ad-ka pampaway sin beey.,Stay safe indoors.,.,
558,Omalali nan bagyo.,The storm is approaching.,Omalali,
558,Omalali nan bagyo.,The storm is approaching.,nan,
558,Omalali nan bagyo.,The storm is approaching.,bagyo,
558,Omalali nan bagyo.,The storm is approaching.,.,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,Isaganam,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,nan,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,agas,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,ya,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,masapol,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,mo,
559,Isaganam nan agas ya masapol mo.,Prepare an emergency kit.,.,
560,Laylaydek nan manbasa si libro.,I love reading books.,Laylaydek,
560,Laylaydek nan manbasa si libro.,I love reading books.,nan,
560,Laylaydek nan manbasa si libro.,I love reading books.,manbasa,
560,Laylaydek nan manbasa si libro.,I love reading books.,si,
560,Laylaydek nan manbasa si libro.,I love reading books.,libro,
560,Laylaydek nan manbasa si libro.,I love reading books.,.,
561,Komedgeng nan biblioteka.,The library is quiet.,Komedgeng,
561,Komedgeng nan biblioteka.,The library is quiet.,nan,
561,Komedgeng nan biblioteka.,The library is quiet.,biblioteka,
561,Komedgeng nan biblioteka.,The library is quiet.,.,
562,Bulodem nan librok.,Borrow a book from me.,Bulodem,
562,Bulodem nan librok.,Borrow a book from me.,nan,
562,Bulodem nan librok.,Borrow a book from me.,librok,
562,Bulodem nan librok.,Borrow a book from me.,.,
563,Gawis nan istorya ay nay.,This story is interesting.,Gawis,
563,Gawis nan istorya ay nay.,This story is interesting.,nan,
563,Gawis nan istorya ay nay.,This story is interesting.,istorya,
563,Gawis nan istorya ay nay.,This story is interesting.,ay,
563,Gawis nan istorya ay nay.,This story is interesting.,nay,
563,Gawis nan istorya ay nay.,This story is interesting.,.,
564,Mansulatak sin librok.,I write in my journal.,Mansulatak,
564,Mansulatak sin librok.,I write in my journal.,sin,
564,Mansulatak sin librok.,I write in my journal.,librok,
564,Mansulatak sin librok.,I write in my journal.,.,
565,Magay tinta nan bolpen.,The pen ran out of ink.,Magay,
565,Magay tinta nan bolpen.,The pen ran out of ink.,tinta,
565,Magay tinta nan bolpen.,The pen ran out of ink.,nan,
565,Magay tinta nan bolpen.,The pen ran out of ink.,bolpen,
565,Magay tinta nan bolpen.,The pen ran out of ink.,.,
566,Isukat mo nan papil di libro.,Turn to the next page.,Isukat,
566,Isukat mo nan papil di libro.,Turn to the next page.,mo,
566,Isukat mo nan papil di libro.,Turn to the next page.,nan,
566,Isukat mo nan papil di libro.,Turn to the next page.,papil,
566,Isukat mo nan papil di libro.,Turn to the next page.,di,
566,Isukat mo nan papil di libro.,Turn to the next page.,libro,
566,Isukat mo nan papil di libro.,Turn to the next page.,.,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,Balo,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,nan,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,gazeta,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,/,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,libro,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,ay,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,nay,
567,Balo nan gazeta / libro ay nay.,The magazine is new.,.,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,Inbaga,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,ko,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,ta,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,ipaey,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,da,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,nan,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,solat,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,en,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,sak-en,
568,Inbaga ko ta ipaey da nan solat en sak-en.,I subscribed to a newsletter.,.,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,Inbaga,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,din,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,dyalyo,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,nan,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,istorya,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,sin,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,ili,
569,Inbaga din dyalyo nan istorya sin ili.,The newspaper reported the news.,.,
570,Peteg ay man-atong nan kape.,The coffee is too hot.,Peteg,
570,Peteg ay man-atong nan kape.,The coffee is too hot.,ay,
570,Peteg ay man-atong nan kape.,The coffee is too hot.,man-atong,
570,Peteg ay man-atong nan kape.,The coffee is too hot.,nan,
570,Peteg ay man-atong nan kape.,The coffee is too hot.,kape,
570,Peteg ay man-atong nan kape.,The coffee is too hot.,.,
571,Laydek nan ti sin agsapa.,I like tea in the morning.,Laydek,
571,Laydek nan ti sin agsapa.,I like tea in the morning.,nan,
571,Laydek nan ti sin agsapa.,I like tea in the morning.,ti,
571,Laydek nan ti sin agsapa.,I like tea in the morning.,sin,
571,Laydek nan ti sin agsapa.,I like tea in the morning.,agsapa,
571,Laydek nan ti sin agsapa.,I like tea in the morning.,.,
572,Ipaeyam si mam-is kod.,Add some sugar please.,Ipaeyam,
572,Ipaeyam si mam-is kod.,Add some sugar please.,si,
572,Ipaeyam si mam-is kod.,Add some sugar please.,mam-is,
572,Ipaeyam si mam-is kod.,Add some sugar please.,kod,
572,Ipaeyam si mam-is kod.,Add some sugar please.,.,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,Matengnen,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,nan,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,dyus,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,/,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,danum,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,di,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,lames,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,di,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,ka-ew,
573,Matengnen nan dyus / danum di lames di ka-ew.,The juice is cold.,.,
574,Ipaeyam di danum ko kod.,Pour me some water.,Ipaeyam,
574,Ipaeyam di danum ko kod.,Pour me some water.,di,
574,Ipaeyam di danum ko kod.,Pour me some water.,danum,
574,Ipaeyam di danum ko kod.,Pour me some water.,ko,
574,Ipaeyam di danum ko kod.,Pour me some water.,kod,
574,Ipaeyam di danum ko kod.,Pour me some water.,.,
575,Balo pay laeng nan gatas.,The milk is fresh.,Balo,
575,Balo pay laeng nan gatas.,The milk is fresh.,pay,
575,Balo pay laeng nan gatas.,The milk is fresh.,laeng,
575,Balo pay laeng nan gatas.,The milk is fresh.,nan,
575,Balo pay laeng nan gatas.,The milk is fresh.,gatas,
575,Balo pay laeng nan gatas.,The milk is fresh.,.,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,Laydek,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,si,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,esa,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,ay,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,baso,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,si,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,loka,
576,Laydek si esa ay baso si loka.,I want a glass of soda.,.,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,Masapol,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,pay,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,si,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,asin,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,nan,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,gangan,
577,Masapol pay si asin nan gangan.,The soup needs more salt.,.,
578,Kiwaem kod nan sabeng na.,Stir the sauce.,Kiwaem,
578,Kiwaem kod nan sabeng na.,Stir the sauce.,kod,
578,Kiwaem kod nan sabeng na.,Stir the sauce.,nan,
578,Kiwaem kod nan sabeng na.,Stir the sauce.,sabeng,
578,Kiwaem kod nan sabeng na.,Stir the sauce.,na,
578,Kiwaem kod nan sabeng na.,Stir the sauce.,.,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,Enggay,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,naisagana,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,nan,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,tinapay,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,ay,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,mam-is,
579,Enggay naisagana nan tinapay ay mam-is.,The cake is ready.,.,
580,Naballat nan kompyuter ko.,My computer crashed.,Naballat,
580,Naballat nan kompyuter ko.,My computer crashed.,nan,
580,Naballat nan kompyuter ko.,My computer crashed.,kompyuter,
580,Naballat nan kompyuter ko.,My computer crashed.,ko,
580,Naballat nan kompyuter ko.,My computer crashed.,.,
581,Pasilaem kasin nan kompyuter.,Restart the device.,Pasilaem,
581,Pasilaem kasin nan kompyuter.,Restart the device.,kasin,
581,Pasilaem kasin nan kompyuter.,Restart the device.,nan,
581,Pasilaem kasin nan kompyuter.,Restart the device.,kompyuter,
581,Pasilaem kasin nan kompyuter.,Restart the device.,.,
582,Adi mankali nan app sin telepono.,The app is not working.,Adi,
582,Adi mankali nan app sin telepono.,The app is not working.,mankali,
582,Adi mankali nan app sin telepono.,The app is not working.,nan,
582,Adi mankali nan app sin telepono.,The app is not working.,app,
582,Adi mankali nan app sin telepono.,The app is not working.,sin,
582,Adi mankali nan app sin telepono.,The app is not working.,telepono,
582,Adi mankali nan app sin telepono.,The app is not working.,.,
583,Isukat mo nan bano sin kompyuter.,Update the software.,Isukat,
583,Isukat mo nan bano sin kompyuter.,Update the software.,mo,
583,Isukat mo nan bano sin kompyuter.,Update the software.,nan,
583,Isukat mo nan bano sin kompyuter.,Update the software.,bano,
583,Isukat mo nan bano sin kompyuter.,Update the software.,sin,
583,Isukat mo nan bano sin kompyuter.,Update the software.,kompyuter,
583,Isukat mo nan bano sin kompyuter.,Update the software.,.,
584,Napukaw ko nan solat ko.,I lost my files.,Napukaw,
584,Napukaw ko nan solat ko.,I lost my files.,ko,
584,Napukaw ko nan solat ko.,I lost my files.,nan,
584,Napukaw ko nan solat ko.,I lost my files.,solat,
584,Napukaw ko nan solat ko.,I lost my files.,ko,
584,Napukaw ko nan solat ko.,I lost my files.,.,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,Isten,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,mo,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,nan,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,solat,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,mo,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,sin,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,esa,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,pay,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,ay,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,beey,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,na,
585,Isten mo nan solat mo sin esa pay ay beey na.,Back up your data.,.,
586,Nabuskag nan kalsas na.,The screen is cracked.,Nabuskag,
586,Nabuskag nan kalsas na.,The screen is cracked.,nan,
586,Nabuskag nan kalsas na.,The screen is cracked.,kalsas,
586,Nabuskag nan kalsas na.,The screen is cracked.,na,
586,Nabuskag nan kalsas na.,The screen is cracked.,.,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,Ipaey,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,mo,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,sin,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,linya,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,di,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,internet,
587,Ipaey mo sin linya di internet.,Connect to the wifi.,.,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,Mabayag,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,/,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,makapoy,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,nan,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,linya,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,dya,
588,Mabayag / makapoy nan linya dya.,The signal is weak.,.,
589,Alaem nan solat sin telepono.,Download the file.,Alaem,
589,Alaem nan solat sin telepono.,Download the file.,nan,
589,Alaem nan solat sin telepono.,Download the file.,solat,
589,Alaem nan solat sin telepono.,Download the file.,sin,
589,Alaem nan solat sin telepono.,Download the file.,telepono,
589,Alaem nan solat sin telepono.,Download the file.,.,
590,Maingal nan bako din aso.,The dog barked loudly.,Maingal,
590,Maingal nan bako din aso.,The dog barked loudly.,nan,
590,Maingal nan bako din aso.,The dog barked loudly.,bako,
590,Maingal nan bako din aso.,The dog barked loudly.,din,
590,Maingal nan bako din aso.,The dog barked loudly.,aso,
590,Maingal nan bako din aso.,The dog barked loudly.,.,
591,Nanot-ot din pusa.,The cat is hiding.,Nanot-ot,
591,Nanot-ot din pusa.,The cat is hiding.,din,
591,Nanot-ot din pusa.,The cat is hiding.,pusa,
591,Nanot-ot din pusa.,The cat is hiding.,.,
592,Pakanem nan an-atup / ay-ayam.,Feed the animals.,Pakanem,
592,Pakanem nan an-atup / ay-ayam.,Feed the animals.,nan,
592,Pakanem nan an-atup / ay-ayam.,Feed the animals.,an-atup,
592,Pakanem nan an-atup / ay-ayam.,Feed the animals.,/,
592,Pakanem nan an-atup / ay-ayam.,Feed the animals.,ay-ayam,
592,Pakanem nan an-atup / ay-ayam.,Feed the animals.,.,
593,Mangan nan kalding si lopa.,The goat is eating grass.,Mangan,
593,Mangan nan kalding si lopa.,The goat is eating grass.,nan,
593,Mangan nan kalding si lopa.,The goat is eating grass.,kalding,
593,Mangan nan kalding si lopa.,The goat is eating grass.,si,
593,Mangan nan kalding si lopa.,The goat is eating grass.,lopa,
593,Mangan nan kalding si lopa.,The goat is eating grass.,.,
594,Wadas baon nan besaa.,The pig is in the pen.,Wadas,
594,Wadas baon nan besaa.,The pig is in the pen.,baon,
594,Wadas baon nan besaa.,The pig is in the pen.,nan,
594,Wadas baon nan besaa.,The pig is in the pen.,besaa,
594,Wadas baon nan besaa.,The pig is in the pen.,.,
595,Nancali nan kawitan sin talan-o.,The rooster crowed at dawn.,Nancali,
595,Nancali nan kawitan sin talan-o.,The rooster crowed at dawn.,nan,
595,Nancali nan kawitan sin talan-o.,The rooster crowed at dawn.,kawitan,
595,Nancali nan kawitan sin talan-o.,The rooster crowed at dawn.,sin,
595,Nancali nan kawitan sin talan-o.,The rooster crowed at dawn.,talan-o,
595,Nancali nan kawitan sin talan-o.,The rooster crowed at dawn.,.,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,Manlangoy,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,nan,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,pato,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,sin,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,lona,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,/,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,loganak,
596,Manlangoy nan pato sin lona / loganak.,The duck swims in the pond.,.,
597,Mapigsa nan nuang.,The carabao is strong.,Mapigsa,
597,Mapigsa nan nuang.,The carabao is strong.,nan,
597,Mapigsa nan nuang.,The carabao is strong.,nuang,
597,Mapigsa nan nuang.,The carabao is strong.,.,
598,Gataem din baka.,Milk the cow.,Gataem,
598,Gataem din baka.,Milk the cow.,din,
598,Gataem din baka.,Milk the cow.,baka,
598,Gataem din baka.,Milk the cow.,.,
599,Sisingit nan oken dya.,The puppy is playful.,Sisingit,
599,Sisingit nan oken dya.,The puppy is playful.,nan,
599,Sisingit nan oken dya.,The puppy is playful.,oken,
599,Sisingit nan oken dya.,The puppy is playful.,dya,
599,Sisingit nan oken dya.,The puppy is playful.,.,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,Inila,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,din,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,doktol,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,nan,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,pigsa,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,di,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,dadak,
600,Inila din doktol nan pigsa di dadak.,The doctor checked my blood pressure.,.,
